Country,ISO3,Date,Metric,Unit,Value
France,FRA,2016-11-01,Bioenergy,%,0.5
France,FRA,2016-11-01,Coal,%,2.66
France,FRA,2016-11-01,Gas,%,11.5
France,FRA,2016-11-01,Hydro,%,8.6
France,FRA,2016-11-01,Nuclear,%,69.89
France,FRA,2016-11-01,Solar,%,0.77
France,FRA,2016-11-01,Wind,%,4.77
France,FRA,2016-11-01,Bioenergy,TWh,0.22
France,FRA,2016-11-01,Coal,TWh,1.18
France,FRA,2016-11-01,Gas,TWh,5.11
France,FRA,2016-11-01,Hydro,TWh,3.82
France,FRA,2016-11-01,Nuclear,TWh,31.05
France,FRA,2016-11-01,Solar,TWh,0.34
France,FRA,2016-11-01,Wind,TWh,2.12
France,FRA,2016-11-01,Total Generation,TWh,44.43
France,FRA,2016-11-01,Net Imports,TWh,-0.4
France,FRA,2016-11-01,Bioenergy,mtCO2,0.05
France,FRA,2016-11-01,Coal,mtCO2,1.21
France,FRA,2016-11-01,Gas,mtCO2,2.37
France,FRA,2016-11-01,Hydro,mtCO2,0.09
France,FRA,2016-11-01,Nuclear,mtCO2,0.16
France,FRA,2016-11-01,Solar,mtCO2,0.02
France,FRA,2016-11-01,Wind,mtCO2,0.03
France,FRA,2016-12-01,Demand,TWh,50.43
France,FRA,2016-12-01,Bioenergy,%,0.44
France,FRA,2016-12-01,Coal,%,2.61
France,FRA,2016-12-01,Gas,%,11.6
France,FRA,2016-12-01,Hydro,%,8.23
France,FRA,2016-12-01,Nuclear,%,72.65
France,FRA,2016-12-01,Solar,%,0.66
France,FRA,2016-12-01,Wind,%,2.88
France,FRA,2016-12-01,Bioenergy,TWh,0.22
France,FRA,2016-12-01,Coal,TWh,1.31
France,FRA,2016-12-01,Gas,TWh,5.83
France,FRA,2016-12-01,Hydro,TWh,4.14
France,FRA,2016-12-01,Nuclear,TWh,36.53
France,FRA,2016-12-01,Solar,TWh,0.33
France,FRA,2016-12-01,Wind,TWh,1.45
France,FRA,2016-12-01,Total Generation,TWh,50.28
France,FRA,2016-12-01,Net Imports,TWh,0.15
France,FRA,2016-12-01,Bioenergy,mtCO2,0.05
France,FRA,2016-12-01,Coal,mtCO2,1.35
France,FRA,2016-12-01,Gas,mtCO2,2.7
France,FRA,2016-12-01,Hydro,mtCO2,0.1
France,FRA,2016-12-01,Nuclear,mtCO2,0.19
France,FRA,2016-12-01,Solar,mtCO2,0.02
France,FRA,2016-12-01,Wind,mtCO2,0.02
France,FRA,2017-01-01,Demand,TWh,57.03
France,FRA,2017-01-01,Bioenergy,%,0.41
France,FRA,2017-01-01,Coal,%,3.03
France,FRA,2017-01-01,Gas,%,10.37
France,FRA,2017-01-01,Hydro,%,8.55
France,FRA,2017-01-01,Nuclear,%,71.92
France,FRA,2017-01-01,Solar,%,0.66
France,FRA,2017-01-01,Wind,%,3.4
France,FRA,2017-01-01,Bioenergy,TWh,0.23
France,FRA,2017-01-01,Coal,TWh,1.7
France,FRA,2017-01-01,Gas,TWh,5.82
France,FRA,2017-01-01,Hydro,TWh,4.8
France,FRA,2017-01-01,Nuclear,TWh,40.36
France,FRA,2017-01-01,Solar,TWh,0.37
France,FRA,2017-01-01,Wind,TWh,1.91
France,FRA,2017-01-01,Total Generation,TWh,56.12
France,FRA,2017-01-01,Net Imports,TWh,0.91
France,FRA,2017-01-01,Bioenergy,mtCO2,0.05
France,FRA,2017-01-01,Coal,mtCO2,1.75
France,FRA,2017-01-01,Gas,mtCO2,2.69
France,FRA,2017-01-01,Hydro,mtCO2,0.12
France,FRA,2017-01-01,Nuclear,mtCO2,0.21
France,FRA,2017-01-01,Solar,mtCO2,0.02
France,FRA,2017-01-01,Wind,mtCO2,0.02
France,FRA,2017-02-01,Demand,TWh,43.51
France,FRA,2017-02-01,Bioenergy,%,0.43
France,FRA,2017-02-01,Coal,%,2.03
France,FRA,2017-02-01,Gas,%,10.5
France,FRA,2017-02-01,Hydro,%,8.53
France,FRA,2017-02-01,Nuclear,%,71.6
France,FRA,2017-02-01,Solar,%,0.94
France,FRA,2017-02-01,Wind,%,5.06
France,FRA,2017-02-01,Bioenergy,TWh,0.2
France,FRA,2017-02-01,Coal,TWh,0.95
France,FRA,2017-02-01,Gas,TWh,4.92
France,FRA,2017-02-01,Hydro,TWh,4.0
France,FRA,2017-02-01,Nuclear,TWh,33.56
France,FRA,2017-02-01,Solar,TWh,0.44
France,FRA,2017-02-01,Wind,TWh,2.37
France,FRA,2017-02-01,Total Generation,TWh,46.87
France,FRA,2017-02-01,Net Imports,TWh,-3.36
France,FRA,2017-02-01,Bioenergy,mtCO2,0.05
France,FRA,2017-02-01,Coal,mtCO2,0.98
France,FRA,2017-02-01,Gas,mtCO2,2.28
France,FRA,2017-02-01,Hydro,mtCO2,0.1
France,FRA,2017-02-01,Nuclear,mtCO2,0.17
France,FRA,2017-02-01,Solar,mtCO2,0.02
France,FRA,2017-02-01,Wind,mtCO2,0.03
France,FRA,2017-03-01,Demand,TWh,42.3
France,FRA,2017-03-01,Bioenergy,%,0.43
France,FRA,2017-03-01,Coal,%,0.82
France,FRA,2017-03-01,Gas,%,9.45
France,FRA,2017-03-01,Hydro,%,11.45
France,FRA,2017-03-01,Nuclear,%,70.55
France,FRA,2017-03-01,Solar,%,1.46
France,FRA,2017-03-01,Wind,%,5.05
France,FRA,2017-03-01,Bioenergy,TWh,0.21
France,FRA,2017-03-01,Coal,TWh,0.4
France,FRA,2017-03-01,Gas,TWh,4.58
France,FRA,2017-03-01,Hydro,TWh,5.55
France,FRA,2017-03-01,Nuclear,TWh,34.21
France,FRA,2017-03-01,Solar,TWh,0.71
France,FRA,2017-03-01,Wind,TWh,2.45
France,FRA,2017-03-01,Total Generation,TWh,48.49
France,FRA,2017-03-01,Net Imports,TWh,-6.19
France,FRA,2017-03-01,Bioenergy,mtCO2,0.05
France,FRA,2017-03-01,Coal,mtCO2,0.41
France,FRA,2017-03-01,Gas,mtCO2,2.12
France,FRA,2017-03-01,Hydro,mtCO2,0.13
France,FRA,2017-03-01,Nuclear,mtCO2,0.18
France,FRA,2017-03-01,Solar,mtCO2,0.03
France,FRA,2017-03-01,Wind,mtCO2,0.03
France,FRA,2017-04-01,Demand,TWh,36.64
France,FRA,2017-04-01,Bioenergy,%,0.55
France,FRA,2017-04-01,Coal,%,1.92
France,FRA,2017-04-01,Gas,%,6.37
France,FRA,2017-04-01,Hydro,%,8.86
France,FRA,2017-04-01,Nuclear,%,75.77
France,FRA,2017-04-01,Solar,%,2.47
France,FRA,2017-04-01,Wind,%,3.45
France,FRA,2017-04-01,Bioenergy,TWh,0.23
France,FRA,2017-04-01,Coal,TWh,0.8
France,FRA,2017-04-01,Gas,TWh,2.66
France,FRA,2017-04-01,Hydro,TWh,3.7
France,FRA,2017-04-01,Nuclear,TWh,31.65
France,FRA,2017-04-01,Solar,TWh,1.03
France,FRA,2017-04-01,Wind,TWh,1.44
France,FRA,2017-04-01,Total Generation,TWh,41.77
France,FRA,2017-04-01,Net Imports,TWh,-5.13
France,FRA,2017-04-01,Bioenergy,mtCO2,0.05
France,FRA,2017-04-01,Coal,mtCO2,0.82
France,FRA,2017-04-01,Gas,mtCO2,1.23
France,FRA,2017-04-01,Hydro,mtCO2,0.09
France,FRA,2017-04-01,Nuclear,mtCO2,0.16
France,FRA,2017-04-01,Solar,mtCO2,0.05
France,FRA,2017-04-01,Wind,mtCO2,0.02
France,FRA,2017-05-01,Demand,TWh,34.8
France,FRA,2017-05-01,Bioenergy,%,0.54
France,FRA,2017-05-01,Coal,%,1.46
France,FRA,2017-05-01,Gas,%,4.3
France,FRA,2017-05-01,Hydro,%,12.51
France,FRA,2017-05-01,Nuclear,%,74.31
France,FRA,2017-05-01,Solar,%,2.62
France,FRA,2017-05-01,Wind,%,3.56
France,FRA,2017-05-01,Bioenergy,TWh,0.22
France,FRA,2017-05-01,Coal,TWh,0.59
France,FRA,2017-05-01,Gas,TWh,1.74
France,FRA,2017-05-01,Hydro,TWh,5.06
France,FRA,2017-05-01,Nuclear,TWh,30.05
France,FRA,2017-05-01,Solar,TWh,1.06
France,FRA,2017-05-01,Wind,TWh,1.44
France,FRA,2017-05-01,Total Generation,TWh,40.44
France,FRA,2017-05-01,Net Imports,TWh,-5.64
France,FRA,2017-05-01,Bioenergy,mtCO2,0.05
France,FRA,2017-05-01,Coal,mtCO2,0.61
France,FRA,2017-05-01,Gas,mtCO2,0.81
France,FRA,2017-05-01,Hydro,mtCO2,0.12
France,FRA,2017-05-01,Nuclear,mtCO2,0.15
France,FRA,2017-05-01,Solar,mtCO2,0.05
France,FRA,2017-05-01,Wind,mtCO2,0.02
France,FRA,2017-06-01,Demand,TWh,33.33
France,FRA,2017-06-01,Bioenergy,%,0.88
France,FRA,2017-06-01,Coal,%,1.09
France,FRA,2017-06-01,Gas,%,4.21
France,FRA,2017-06-01,Hydro,%,12.67
France,FRA,2017-06-01,Nuclear,%,73.35
France,FRA,2017-06-01,Solar,%,3.01
France,FRA,2017-06-01,Wind,%,3.97
France,FRA,2017-06-01,Bioenergy,TWh,0.32
France,FRA,2017-06-01,Coal,TWh,0.4
France,FRA,2017-06-01,Gas,TWh,1.54
France,FRA,2017-06-01,Hydro,TWh,4.63
France,FRA,2017-06-01,Nuclear,TWh,26.81
France,FRA,2017-06-01,Solar,TWh,1.1
France,FRA,2017-06-01,Wind,TWh,1.45
France,FRA,2017-06-01,Total Generation,TWh,36.55
France,FRA,2017-06-01,Net Imports,TWh,-3.22
France,FRA,2017-06-01,Bioenergy,mtCO2,0.07
France,FRA,2017-06-01,Coal,mtCO2,0.41
France,FRA,2017-06-01,Gas,mtCO2,0.71
France,FRA,2017-06-01,Hydro,mtCO2,0.11
France,FRA,2017-06-01,Nuclear,mtCO2,0.14
France,FRA,2017-06-01,Solar,mtCO2,0.05
France,FRA,2017-06-01,Wind,mtCO2,0.02
France,FRA,2017-07-01,Demand,TWh,33.81
France,FRA,2017-07-01,Bioenergy,%,0.92
France,FRA,2017-07-01,Coal,%,2.36
France,FRA,2017-07-01,Gas,%,5.85
France,FRA,2017-07-01,Hydro,%,9.34
France,FRA,2017-07-01,Nuclear,%,73.73
France,FRA,2017-07-01,Solar,%,2.73
France,FRA,2017-07-01,Wind,%,4.28
France,FRA,2017-07-01,Bioenergy,TWh,0.35
France,FRA,2017-07-01,Coal,TWh,0.9
France,FRA,2017-07-01,Gas,TWh,2.23
France,FRA,2017-07-01,Hydro,TWh,3.56
France,FRA,2017-07-01,Nuclear,TWh,28.09
France,FRA,2017-07-01,Solar,TWh,1.04
France,FRA,2017-07-01,Wind,TWh,1.63
France,FRA,2017-07-01,Total Generation,TWh,38.1
France,FRA,2017-07-01,Net Imports,TWh,-4.29
France,FRA,2017-07-01,Bioenergy,mtCO2,0.08
France,FRA,2017-07-01,Coal,mtCO2,0.92
France,FRA,2017-07-01,Gas,mtCO2,1.03
France,FRA,2017-07-01,Hydro,mtCO2,0.09
France,FRA,2017-07-01,Nuclear,mtCO2,0.14
France,FRA,2017-07-01,Solar,mtCO2,0.05
France,FRA,2017-07-01,Wind,mtCO2,0.02
France,FRA,2017-08-01,Demand,TWh,31.95
France,FRA,2017-08-01,Bioenergy,%,0.77
France,FRA,2017-08-01,Coal,%,0.58
France,FRA,2017-08-01,Gas,%,4.57
France,FRA,2017-08-01,Hydro,%,8.65
France,FRA,2017-08-01,Nuclear,%,78.52
France,FRA,2017-08-01,Solar,%,2.75
France,FRA,2017-08-01,Wind,%,3.39
France,FRA,2017-08-01,Bioenergy,TWh,0.28
France,FRA,2017-08-01,Coal,TWh,0.21
France,FRA,2017-08-01,Gas,TWh,1.66
France,FRA,2017-08-01,Hydro,TWh,3.14
France,FRA,2017-08-01,Nuclear,TWh,28.52
France,FRA,2017-08-01,Solar,TWh,1.0
France,FRA,2017-08-01,Wind,TWh,1.23
France,FRA,2017-08-01,Total Generation,TWh,36.32
France,FRA,2017-08-01,Net Imports,TWh,-4.37
France,FRA,2017-08-01,Bioenergy,mtCO2,0.06
France,FRA,2017-08-01,Coal,mtCO2,0.22
France,FRA,2017-08-01,Gas,mtCO2,0.77
France,FRA,2017-08-01,Hydro,mtCO2,0.08
France,FRA,2017-08-01,Nuclear,mtCO2,0.15
France,FRA,2017-08-01,Solar,mtCO2,0.05
France,FRA,2017-08-01,Wind,mtCO2,0.02
France,FRA,2017-09-01,Demand,TWh,33.54
France,FRA,2017-09-01,Bioenergy,%,0.69
France,FRA,2017-09-01,Coal,%,1.53
France,FRA,2017-09-01,Gas,%,5.92
France,FRA,2017-09-01,Hydro,%,7.35
France,FRA,2017-09-01,Nuclear,%,77.41
France,FRA,2017-09-01,Solar,%,2.04
France,FRA,2017-09-01,Wind,%,4.28
France,FRA,2017-09-01,Bioenergy,TWh,0.26
France,FRA,2017-09-01,Coal,TWh,0.58
France,FRA,2017-09-01,Gas,TWh,2.24
France,FRA,2017-09-01,Hydro,TWh,2.78
France,FRA,2017-09-01,Nuclear,TWh,29.27
France,FRA,2017-09-01,Solar,TWh,0.77
France,FRA,2017-09-01,Wind,TWh,1.62
France,FRA,2017-09-01,Total Generation,TWh,37.81
France,FRA,2017-09-01,Net Imports,TWh,-4.27
France,FRA,2017-09-01,Bioenergy,mtCO2,0.06
France,FRA,2017-09-01,Coal,mtCO2,0.6
France,FRA,2017-09-01,Gas,mtCO2,1.04
France,FRA,2017-09-01,Hydro,mtCO2,0.07
France,FRA,2017-09-01,Nuclear,mtCO2,0.15
France,FRA,2017-09-01,Solar,mtCO2,0.04
France,FRA,2017-09-01,Wind,mtCO2,0.02
France,FRA,2017-10-01,Demand,TWh,36.38
France,FRA,2017-10-01,Bioenergy,%,0.75
France,FRA,2017-10-01,Coal,%,3.16
France,FRA,2017-10-01,Gas,%,9.97
France,FRA,2017-10-01,Hydro,%,6.06
France,FRA,2017-10-01,Nuclear,%,72.42
France,FRA,2017-10-01,Solar,%,1.74
France,FRA,2017-10-01,Wind,%,5.15
France,FRA,2017-10-01,Bioenergy,TWh,0.29
France,FRA,2017-10-01,Coal,TWh,1.22
France,FRA,2017-10-01,Gas,TWh,3.85
France,FRA,2017-10-01,Hydro,TWh,2.34
France,FRA,2017-10-01,Nuclear,TWh,27.96
France,FRA,2017-10-01,Solar,TWh,0.67
France,FRA,2017-10-01,Wind,TWh,1.99
France,FRA,2017-10-01,Total Generation,TWh,38.61
France,FRA,2017-10-01,Net Imports,TWh,-2.23
France,FRA,2017-10-01,Bioenergy,mtCO2,0.07
France,FRA,2017-10-01,Coal,mtCO2,1.25
France,FRA,2017-10-01,Gas,mtCO2,1.78
France,FRA,2017-10-01,Hydro,mtCO2,0.06
France,FRA,2017-10-01,Nuclear,mtCO2,0.14
France,FRA,2017-10-01,Solar,mtCO2,0.03
France,FRA,2017-10-01,Wind,mtCO2,0.02
France,FRA,2017-11-01,Demand,TWh,44.16
France,FRA,2017-11-01,Bioenergy,%,0.6
France,FRA,2017-11-01,Coal,%,3.3
France,FRA,2017-11-01,Gas,%,11.52
France,FRA,2017-11-01,Hydro,%,7.86
France,FRA,2017-11-01,Nuclear,%,69.79
France,FRA,2017-11-01,Solar,%,0.97
France,FRA,2017-11-01,Wind,%,5.05
France,FRA,2017-11-01,Bioenergy,TWh,0.26
France,FRA,2017-11-01,Coal,TWh,1.43
France,FRA,2017-11-01,Gas,TWh,5.0
France,FRA,2017-11-01,Hydro,TWh,3.41
France,FRA,2017-11-01,Nuclear,TWh,30.28
France,FRA,2017-11-01,Solar,TWh,0.42
France,FRA,2017-11-01,Wind,TWh,2.19
France,FRA,2017-11-01,Total Generation,TWh,43.39
France,FRA,2017-11-01,Net Imports,TWh,0.77
France,FRA,2017-11-01,Bioenergy,mtCO2,0.06
France,FRA,2017-11-01,Coal,mtCO2,1.47
France,FRA,2017-11-01,Gas,mtCO2,2.31
France,FRA,2017-11-01,Hydro,mtCO2,0.08
France,FRA,2017-11-01,Nuclear,mtCO2,0.16
France,FRA,2017-11-01,Solar,mtCO2,0.02
France,FRA,2017-11-01,Wind,mtCO2,0.03
France,FRA,2017-12-01,Demand,TWh,50.68
France,FRA,2017-12-01,Bioenergy,%,0.41
France,FRA,2017-12-01,Coal,%,1.61
France,FRA,2017-12-01,Gas,%,9.15
France,FRA,2017-12-01,Hydro,%,9.02
France,FRA,2017-12-01,Nuclear,%,72.43
France,FRA,2017-12-01,Solar,%,0.54
France,FRA,2017-12-01,Wind,%,6.08
France,FRA,2017-12-01,Bioenergy,TWh,0.21
France,FRA,2017-12-01,Coal,TWh,0.83
France,FRA,2017-12-01,Gas,TWh,4.71
France,FRA,2017-12-01,Hydro,TWh,4.64
France,FRA,2017-12-01,Nuclear,TWh,37.27
France,FRA,2017-12-01,Solar,TWh,0.28
France,FRA,2017-12-01,Wind,TWh,3.13
France,FRA,2017-12-01,Total Generation,TWh,51.46
France,FRA,2017-12-01,Net Imports,TWh,-0.78
France,FRA,2017-12-01,Bioenergy,mtCO2,0.05
France,FRA,2017-12-01,Coal,mtCO2,0.85
France,FRA,2017-12-01,Gas,mtCO2,2.18
France,FRA,2017-12-01,Hydro,mtCO2,0.11
France,FRA,2017-12-01,Nuclear,mtCO2,0.19
France,FRA,2017-12-01,Solar,mtCO2,0.01
France,FRA,2017-12-01,Wind,mtCO2,0.04
France,FRA,2018-01-01,Demand,TWh,47.7
France,FRA,2018-01-01,Bioenergy,%,0.38
France,FRA,2018-01-01,Coal,%,0.58
France,FRA,2018-01-01,Gas,%,5.32
France,FRA,2018-01-01,Hydro,%,11.86
France,FRA,2018-01-01,Nuclear,%,74.03
France,FRA,2018-01-01,Solar,%,0.55
France,FRA,2018-01-01,Wind,%,6.65
France,FRA,2018-01-01,Bioenergy,TWh,0.21
France,FRA,2018-01-01,Coal,TWh,0.32
France,FRA,2018-01-01,Gas,TWh,2.92
France,FRA,2018-01-01,Hydro,TWh,6.51
France,FRA,2018-01-01,Nuclear,TWh,40.64
France,FRA,2018-01-01,Solar,TWh,0.3
France,FRA,2018-01-01,Wind,TWh,3.65
France,FRA,2018-01-01,Total Generation,TWh,54.9
France,FRA,2018-01-01,Net Imports,TWh,-7.2
France,FRA,2018-01-01,Bioenergy,mtCO2,0.05
France,FRA,2018-01-01,Coal,mtCO2,0.33
France,FRA,2018-01-01,Gas,mtCO2,1.35
France,FRA,2018-01-01,Hydro,mtCO2,0.16
France,FRA,2018-01-01,Nuclear,mtCO2,0.21
France,FRA,2018-01-01,Solar,mtCO2,0.01
France,FRA,2018-01-01,Wind,mtCO2,0.05
France,FRA,2018-02-01,Demand,TWh,49.21
France,FRA,2018-02-01,Bioenergy,%,0.65
France,FRA,2018-02-01,Coal,%,1.92
France,FRA,2018-02-01,Gas,%,8.9
France,FRA,2018-02-01,Hydro,%,12.26
France,FRA,2018-02-01,Nuclear,%,69.6
France,FRA,2018-02-01,Solar,%,0.94
France,FRA,2018-02-01,Wind,%,4.95
France,FRA,2018-02-01,Bioenergy,TWh,0.34
France,FRA,2018-02-01,Coal,TWh,1.0
France,FRA,2018-02-01,Gas,TWh,4.64
France,FRA,2018-02-01,Hydro,TWh,6.39
France,FRA,2018-02-01,Nuclear,TWh,36.29
France,FRA,2018-02-01,Solar,TWh,0.49
France,FRA,2018-02-01,Wind,TWh,2.58
France,FRA,2018-02-01,Total Generation,TWh,52.14
France,FRA,2018-02-01,Net Imports,TWh,-2.93
France,FRA,2018-02-01,Bioenergy,mtCO2,0.08
France,FRA,2018-02-01,Coal,mtCO2,1.03
France,FRA,2018-02-01,Gas,mtCO2,2.15
France,FRA,2018-02-01,Hydro,mtCO2,0.15
France,FRA,2018-02-01,Nuclear,mtCO2,0.19
France,FRA,2018-02-01,Solar,mtCO2,0.02
France,FRA,2018-02-01,Wind,mtCO2,0.03
France,FRA,2018-03-01,Demand,TWh,47.52
France,FRA,2018-03-01,Bioenergy,%,0.65
France,FRA,2018-03-01,Coal,%,1.71
France,FRA,2018-03-01,Gas,%,7.34
France,FRA,2018-03-01,Hydro,%,12.43
France,FRA,2018-03-01,Nuclear,%,70.04
France,FRA,2018-03-01,Solar,%,1.38
France,FRA,2018-03-01,Wind,%,5.69
France,FRA,2018-03-01,Bioenergy,TWh,0.33
France,FRA,2018-03-01,Coal,TWh,0.87
France,FRA,2018-03-01,Gas,TWh,3.73
France,FRA,2018-03-01,Hydro,TWh,6.32
France,FRA,2018-03-01,Nuclear,TWh,35.6
France,FRA,2018-03-01,Solar,TWh,0.7
France,FRA,2018-03-01,Wind,TWh,2.89
France,FRA,2018-03-01,Total Generation,TWh,50.83
France,FRA,2018-03-01,Net Imports,TWh,-3.31
France,FRA,2018-03-01,Bioenergy,mtCO2,0.08
France,FRA,2018-03-01,Coal,mtCO2,0.89
France,FRA,2018-03-01,Gas,mtCO2,1.73
France,FRA,2018-03-01,Hydro,mtCO2,0.15
France,FRA,2018-03-01,Nuclear,mtCO2,0.18
France,FRA,2018-03-01,Solar,mtCO2,0.03
France,FRA,2018-03-01,Wind,mtCO2,0.04
France,FRA,2018-04-01,Demand,TWh,35.93
France,FRA,2018-04-01,Bioenergy,%,0.96
France,FRA,2018-04-01,Coal,%,0.72
France,FRA,2018-04-01,Gas,%,2.02
France,FRA,2018-04-01,Hydro,%,15.03
France,FRA,2018-04-01,Nuclear,%,73.41
France,FRA,2018-04-01,Solar,%,2.22
France,FRA,2018-04-01,Wind,%,4.96
France,FRA,2018-04-01,Bioenergy,TWh,0.4
France,FRA,2018-04-01,Coal,TWh,0.3
France,FRA,2018-04-01,Gas,TWh,0.84
France,FRA,2018-04-01,Hydro,TWh,6.24
France,FRA,2018-04-01,Nuclear,TWh,30.48
France,FRA,2018-04-01,Solar,TWh,0.92
France,FRA,2018-04-01,Wind,TWh,2.06
France,FRA,2018-04-01,Total Generation,TWh,41.52
France,FRA,2018-04-01,Net Imports,TWh,-5.59
France,FRA,2018-04-01,Bioenergy,mtCO2,0.09
France,FRA,2018-04-01,Coal,mtCO2,0.31
France,FRA,2018-04-01,Gas,mtCO2,0.39
France,FRA,2018-04-01,Hydro,mtCO2,0.15
France,FRA,2018-04-01,Nuclear,mtCO2,0.16
France,FRA,2018-04-01,Solar,mtCO2,0.04
France,FRA,2018-04-01,Wind,mtCO2,0.03
France,FRA,2018-05-01,Demand,TWh,33.49
France,FRA,2018-05-01,Bioenergy,%,0.7
France,FRA,2018-05-01,Coal,%,0.39
France,FRA,2018-05-01,Gas,%,1.47
France,FRA,2018-05-01,Hydro,%,16.77
France,FRA,2018-05-01,Nuclear,%,73.59
France,FRA,2018-05-01,Solar,%,2.56
France,FRA,2018-05-01,Wind,%,3.82
France,FRA,2018-05-01,Bioenergy,TWh,0.29
France,FRA,2018-05-01,Coal,TWh,0.16
France,FRA,2018-05-01,Gas,TWh,0.61
France,FRA,2018-05-01,Hydro,TWh,6.94
France,FRA,2018-05-01,Nuclear,TWh,30.46
France,FRA,2018-05-01,Solar,TWh,1.06
France,FRA,2018-05-01,Wind,TWh,1.58
France,FRA,2018-05-01,Total Generation,TWh,41.39
France,FRA,2018-05-01,Net Imports,TWh,-7.9
France,FRA,2018-05-01,Bioenergy,mtCO2,0.07
France,FRA,2018-05-01,Coal,mtCO2,0.16
France,FRA,2018-05-01,Gas,mtCO2,0.28
France,FRA,2018-05-01,Hydro,mtCO2,0.17
France,FRA,2018-05-01,Nuclear,mtCO2,0.16
France,FRA,2018-05-01,Solar,mtCO2,0.05
France,FRA,2018-05-01,Wind,mtCO2,0.02
France,FRA,2018-06-01,Demand,TWh,31.96
France,FRA,2018-06-01,Bioenergy,%,0.56
France,FRA,2018-06-01,Coal,%,0.71
France,FRA,2018-06-01,Gas,%,1.85
France,FRA,2018-06-01,Hydro,%,17.48
France,FRA,2018-06-01,Nuclear,%,72.29
France,FRA,2018-06-01,Solar,%,2.89
France,FRA,2018-06-01,Wind,%,3.48
France,FRA,2018-06-01,Bioenergy,TWh,0.22
France,FRA,2018-06-01,Coal,TWh,0.28
France,FRA,2018-06-01,Gas,TWh,0.73
France,FRA,2018-06-01,Hydro,TWh,6.89
France,FRA,2018-06-01,Nuclear,TWh,28.49
France,FRA,2018-06-01,Solar,TWh,1.14
France,FRA,2018-06-01,Wind,TWh,1.37
France,FRA,2018-06-01,Total Generation,TWh,39.41
France,FRA,2018-06-01,Net Imports,TWh,-7.45
France,FRA,2018-06-01,Bioenergy,mtCO2,0.05
France,FRA,2018-06-01,Coal,mtCO2,0.29
France,FRA,2018-06-01,Gas,mtCO2,0.34
France,FRA,2018-06-01,Hydro,mtCO2,0.17
France,FRA,2018-06-01,Nuclear,mtCO2,0.15
France,FRA,2018-06-01,Solar,mtCO2,0.05
France,FRA,2018-06-01,Wind,mtCO2,0.02
France,FRA,2018-07-01,Demand,TWh,34.15
France,FRA,2018-07-01,Bioenergy,%,0.72
France,FRA,2018-07-01,Coal,%,1.51
France,FRA,2018-07-01,Gas,%,4.77
France,FRA,2018-07-01,Hydro,%,11.87
France,FRA,2018-07-01,Nuclear,%,74.2
France,FRA,2018-07-01,Solar,%,3.3
France,FRA,2018-07-01,Wind,%,2.86
France,FRA,2018-07-01,Bioenergy,TWh,0.29
France,FRA,2018-07-01,Coal,TWh,0.61
France,FRA,2018-07-01,Gas,TWh,1.92
France,FRA,2018-07-01,Hydro,TWh,4.78
France,FRA,2018-07-01,Nuclear,TWh,29.88
France,FRA,2018-07-01,Solar,TWh,1.33
France,FRA,2018-07-01,Wind,TWh,1.15
France,FRA,2018-07-01,Total Generation,TWh,40.27
France,FRA,2018-07-01,Net Imports,TWh,-6.12
France,FRA,2018-07-01,Bioenergy,mtCO2,0.07
France,FRA,2018-07-01,Coal,mtCO2,0.63
France,FRA,2018-07-01,Gas,mtCO2,0.89
France,FRA,2018-07-01,Hydro,mtCO2,0.11
France,FRA,2018-07-01,Nuclear,mtCO2,0.15
France,FRA,2018-07-01,Solar,mtCO2,0.06
France,FRA,2018-07-01,Wind,mtCO2,0.01
France,FRA,2018-08-01,Demand,TWh,31.98
France,FRA,2018-08-01,Bioenergy,%,0.75
France,FRA,2018-08-01,Coal,%,1.41
France,FRA,2018-08-01,Gas,%,4.98
France,FRA,2018-08-01,Hydro,%,9.41
France,FRA,2018-08-01,Nuclear,%,75.26
France,FRA,2018-08-01,Solar,%,3.4
France,FRA,2018-08-01,Wind,%,3.93
France,FRA,2018-08-01,Bioenergy,TWh,0.27
France,FRA,2018-08-01,Coal,TWh,0.51
France,FRA,2018-08-01,Gas,TWh,1.8
France,FRA,2018-08-01,Hydro,TWh,3.4
France,FRA,2018-08-01,Nuclear,TWh,27.19
France,FRA,2018-08-01,Solar,TWh,1.23
France,FRA,2018-08-01,Wind,TWh,1.42
France,FRA,2018-08-01,Total Generation,TWh,36.13
France,FRA,2018-08-01,Net Imports,TWh,-4.15
France,FRA,2018-08-01,Bioenergy,mtCO2,0.06
France,FRA,2018-08-01,Coal,mtCO2,0.52
France,FRA,2018-08-01,Gas,mtCO2,0.83
France,FRA,2018-08-01,Hydro,mtCO2,0.08
France,FRA,2018-08-01,Nuclear,mtCO2,0.14
France,FRA,2018-08-01,Solar,mtCO2,0.06
France,FRA,2018-08-01,Wind,mtCO2,0.02
France,FRA,2018-09-01,Demand,TWh,32.42
France,FRA,2018-09-01,Bioenergy,%,0.87
France,FRA,2018-09-01,Coal,%,0.92
France,FRA,2018-09-01,Gas,%,4.27
France,FRA,2018-09-01,Hydro,%,7.02
France,FRA,2018-09-01,Nuclear,%,79.13
France,FRA,2018-09-01,Solar,%,2.85
France,FRA,2018-09-01,Wind,%,4.22
France,FRA,2018-09-01,Bioenergy,TWh,0.33
France,FRA,2018-09-01,Coal,TWh,0.35
France,FRA,2018-09-01,Gas,TWh,1.62
France,FRA,2018-09-01,Hydro,TWh,2.66
