datetime,price_eur_mwh,load_mw,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Hard coal,Fossil Oil,Fossil Oil.1,Geothermal,Hydro Pumped Storage,Hydro Pumped Storage.1,Hydro Run-of-river and poundage,Hydro Water Reservoir,Hydro Water Reservoir.1,Nuclear,Other,Other renewable,Solar,Waste,Wind Offshore,Wind Onshore,renewable_generation,fossil_generation,residual_load,hour,day_of_week,month,quarter,weekend,season,temperature_2m,wind_speed_10m,shortwave_radiation,cloud_cover,precipitation
2020-12-16 20:00:00,42.36,66858.6275,4708.4225,14464.04,11555.8925,7755.42,420.87,0.075,27.9975,139.7625,1102.33,1358.535,60.705,0.0,8079.309999999999,445.46,176.7175,0.87,742.5775,5696.075,15916.8375,27741.445000000003,34196.2225,39117.1825,20,2,12,4,0,Winter,6.1,12.0,0.0,16,0.0
2020-12-16 21:00:00,41.29,63211.555,4668.485000000001,14001.0175,9740.6175,6290.7375,421.04,0.09,28.43,253.47,966.0675,1357.415,46.3175,0.0,8072.997499999999,438.7425,176.73,0.9175,720.3025,6031.195,16524.739999999998,28629.07,30453.4125,34582.485,21,2,12,4,0,Winter,5.5,12.7,0.0,18,0.0
2020-12-16 22:00:00,41.94,60258.37,4606.06,12956.8,8740.9125,5853.27,414.3575,0.095,29.23,1123.81,886.7975,1358.2625,39.12,0.0,7958.9375,439.4875,172.89,0.8975,754.5575,6119.5575,16503.945,28627.8425,27965.34,31630.527500000004,22,2,12,4,0,Winter,4.9,14.0,0.0,21,0.0
2020-12-16 23:00:00,33.28,55453.235,4567.0475,11504.005,7816.605,5103.5125,411.02,0.0825,29.5625,1621.075,931.535,1359.495,27.2275,0.0,7944.895,424.1225,166.10250000000002,0.9225,747.855,6160.9275,16545.517499999998,28661.1375,24835.1425,26792.0975,23,2,12,4,0,Winter,4.4,16.8,0.0,6,0.0
2020-12-17 00:00:00,35.47,52116.8775,4527.0425,11129.7225,6440.5575,4710.26,411.025,0.025,29.775,1851.925,2309.345,1363.275,46.59,0.0,7741.6625,415.4775,164.74,0.9,760.8075,6393.254999999999,16547.9675,28879.03,22691.565,23237.847500000003,0,3,12,4,0,Winter,3.6,17.8,0.0,6,0.0
2020-12-17 01:00:00,34.04,50473.305,4500.505,10528.955,6318.2725,4496.76,409.85,0.0424999999999999,29.5925,2283.15,2717.1575,1353.82,31.485,0.0,7666.13,417.875,165.415,0.9025,760.5625,6546.5075,16669.68,29102.9,21753.8375,21370.405,1,3,12,4,0,Winter,3.1,14.2,0.0,70,0.0
2020-12-17 02:00:00,33.56,49715.5275,4504.47,10384.02,6216.955,4383.595,408.51,0.12,29.54,2188.1275,2801.9425,1353.01,32.1625,0.0,7603.955,420.28,165.035,0.9,752.675,6237.2725,17155.29,29283.105,21393.08,20432.4225,2,3,12,4,0,Winter,3.8,14.2,0.0,32,0.0
2020-12-17 03:00:00,33.51,50317.2025,4521.56,9755.4175,6382.2325,4417.595,408.51,0.105,29.635,2176.6725,2815.4975,1351.65,22.34,0.0,7608.655000000001,421.6525,164.4875,0.9175,752.2,6296.6,17294.4525,29487.520000000004,20963.755,20829.682499999995,3,3,12,4,0,Winter,4.0,16.4,0.0,32,0.0
2020-12-17 04:00:00,33.6,51839.6275,4537.0475,10041.41,6686.3150000000005,4461.0475,409.2225,0.1025,29.36,2143.19,3230.32,1343.9,18.395,0.0,7544.885,447.4,174.66,0.915,761.05,6569.385,17510.8475,29980.49,21597.995,21859.1375,4,3,12,4,0,Winter,3.5,15.5,0.0,9,0.0
2020-12-17 05:00:00,35.95,54715.0225,4575.62,11513.7575,7253.934999999999,4728.7225,411.02,0.0425,28.83,2280.0075,2169.2650000000003,1337.62,61.0175,0.0,7528.18,471.5525,187.0225,0.9425,749.0675,6211.08,17432.9775,29619.2575,23907.435,25095.765,5,3,12,4,0,Winter,3.2,14.9,0.0,17,0.0
2020-12-17 06:00:00,38.74,60591.1175,4652.61,14015.0475,8611.8625,5481.3025,411.6025,0.02,28.4175,1824.8325,668.1225,1342.3925,49.03,0.0,7587.5875,475.16,189.0775,0.86,738.3725,4756.6575,18125.4125,28926.9625,28519.815,31664.155,6,3,12,4,0,Winter,2.9,13.0,0.0,36,0.0
2020-12-17 07:00:00,50.83,67146.64499999999,4789.807500000001,14659.265,10349.64,6786.465,412.4375,0.0699999999999999,28.0225,604.78,561.39,1332.5125,247.765,0.0,7580.5275,479.3575,187.1375,2.545,742.385,4161.95,18791.7,29326.28,32207.8075,37820.36499999999,7,3,12,4,0,Winter,2.5,11.6,0.0,66,0.0
2020-12-17 08:00:00,52.87,70351.35250000001,4838.0275,14886.51,10987.9975,7483.305,414.315,0.11,27.5875,1320.9725,1311.7325,1337.165,375.665,0.0,7599.360000000001,480.1975,182.7375,258.845,747.0775,4215.2625,18975.2625,30000.227500000005,33772.1275,40351.125,8,3,12,4,0,Winter,2.4,12.1,0.0,51,0.0
2020-12-17 09:00:00,48.04,70713.01000000001,4787.495,14725.785,11140.0,6876.9525,416.03,0.0825,26.36,635.8525,958.1075,1344.875,221.47,0.0,7608.4675,480.6825,185.7675,1666.41,735.845,4346.6275,18894.74,31261.6175,33158.7675,39451.39250000001,9,3,12,4,0,Winter,2.2,13.2,0.0,99,0.0
2020-12-17 10:00:00,45.0,71309.595,4747.705,14879.2325,11171.005,6277.35,415.8625,0.0525,24.515,401.575,547.7425,1350.71,98.365,0.0,7609.1375,481.0825,185.56,3262.81,739.545,4889.855,17966.7575,32316.2025,32743.45,38993.3925,10,3,12,4,0,Winter,2.8,14.5,9.0,100,0.0
2020-12-17 11:00:00,43.25,72155.655,4709.21,14693.2225,11050.045,5916.73,415.905,0.0433333333333333,23.2825,604.825,739.625,1337.215,113.09,0.0,7625.7575,475.495,187.8175,4901.005,746.37,5627.67,17068.025,33756.215000000004,32075.9025,38399.44,11,3,12,4,0,Winter,3.9,15.3,44.0,100,0.0
2020-12-17 12:00:00,42.33,72003.1525,4668.8225,14924.0375,10571.585,5631.7725,416.4875,0.035,22.3125,171.45499999999998,300.6725,1339.155,65.045,0.0,7558.29,472.43,190.0375,5503.115,746.9675,6035.8375,16779.432500000003,34391.4075,31543.8825,37611.745,12,3,12,4,0,Winter,4.6,14.8,30.0,100,0.0
2020-12-17 13:00:00,42.1,70456.48999999999,4655.585,14816.9825,10689.1225,5621.532499999999,416.03,0.0433333333333333,24.2975,382.0725,198.725,1346.23,54.807500000000005,0.0,7552.38,470.6575,189.3575,4854.9325,743.3125,6047.57,16218.4325,33177.5575,31543.6675,37278.93249999999,13,3,12,4,0,Winter,5.7,16.2,91.0,95,0.0
2020-12-17 14:00:00,45.1,69662.02,4672.7475,14829.2525,11099.6325,6425.2775,416.03,0.105,24.262500000000003,722.5725,135.9075,1361.1174999999998,85.235,0.0,7553.75,456.7925,182.5575,3040.98,752.9025,6124.225,15675.9225,30960.227500000005,32770.1925,38701.7925,14,3,12,4,0,Winter,7.3,18.8,160.0,68,0.0
2020-12-17 15:00:00,54.38,69504.6675,4734.7225,14887.9175,11198.1275,6581.705,416.28,0.1,23.5925,859.5525,59.9,1374.3575,83.4175,0.0,7563.3575,453.23,180.235,962.8725,751.825,6388.8475,15741.23,29285.4475,33084.03,40219.22,15,3,12,4,0,Winter,8.0,18.3,157.0,84,0.0
2020-12-17 16:00:00,54.98,70615.5425,4857.1775,14909.9175,11439.2125,6685.967500000001,452.2825,0.1,25.0275,1783.5975,2524.7475,1375.335,129.16500000000002,0.0,7566.6925,468.0325,184.0375,33.8175,754.8925,6414.2575,16064.9175,28874.67,33487.380000000005,41740.8725,16,3,12,4,0,Winter,7.7,16.0,72.0,64,0.0
2020-12-17 17:00:00,63.97,72417.035,4906.5175,14898.4425,11570.3325,6934.9625,415.905,0.095,25.905,2552.2325,2539.2075,1374.53,172.08499999999998,0.0,7623.425,469.84,186.385,1.02,750.61,5977.47,16403.4375,28835.06,33819.642499999994,43581.975000000006,17,3,12,4,0,Winter,7.0,13.3,14.0,97,0.0
2020-12-17 18:00:00,53.37,72062.2825,4907.3225,14668.09,11645.7075,7213.1375,416.03,0.08,27.3525,1433.725,2397.085,1380.91,121.615,0.0,7707.34,469.7475,186.8675,0.92,759.8025,5850.8425,16862.5275,29124.1375,33942.965,42938.145,18,3,12,4,0,Winter,7.2,13.3,0.0,100,0.4
2020-12-17 19:00:00,53.9,70105.2675,4847.25,14416.6425,11337.7025,7055.9425,416.03,0.0725,27.605,721.665,1647.0975,1385.9975,60.2,0.0,7761.555,469.8075,186.83,0.9075,753.7475,5792.705,17604.08,29691.140000000007,33226.3175,40414.1275,19,3,12,4,0,Winter,7.1,13.0,0.0,99,0.6
2020-12-17 20:00:00,45.9,66444.685,4754.2125,14180.755,10666.89,6202.175,414.0675,0.03,27.695,367.64,1439.0575,1378.0725,32.865,0.0,7769.684999999999,452.575,180.0575,0.8875,757.9925,5328.9400000000005,17697.02,29191.997500000005,31463.8875,37252.68749999999,20,3,12,4,0,Winter,6.6,12.7,0.0,23,0.0
2020-12-17 21:00:00,45.04,62447.5975,4698.467500000001,13725.79,10195.625,5394.675,413.52,0.0666666666666666,27.7475,394.245,900.3725,1375.66,51.19,0.0,7774.69,428.4425,170.8925,0.92,758.1025,5317.9225,17277.575,28721.735,29729.61,33725.8625,21,3,12,4,0,Winter,5.8,12.5,0.0,21,0.0
2020-12-17 22:00:00,45.1,59904.8875,4619.88,13481.5025,8941.2425,4948.1925,412.02,0.02,28.315,446.1525,1007.585,1364.2375,24.635,0.0,7751.065,424.8925,166.595,0.9,759.6975,5704.75,16613.055,28327.4575,27782.9575,31577.43,22,3,12,4,0,Winter,5.6,13.6,0.0,18,0.0
2020-12-17 23:00:00,38.96,55597.505,4598.4225,12485.995,7713.84,4489.625,412.1475,0.105,29.125,1204.095,1019.39,1372.3675,24.6425,0.0,7743.46,415.2275,159.97,0.91,759.0425,5858.42,16124.095,27978.8575,25101.6075,27618.647499999995,23,3,12,4,0,Winter,5.2,13.0,0.0,10,0.0
2020-12-18 00:00:00,40.0,52497.3575,4559.995,11348.55,6628.7525,4030.72,413.1475,0.1149999999999999,29.585,1854.135,1453.635,1388.785,21.9575,0.0,7871.7925,419.1275,164.0975,0.91,702.675,6128.925,15677.545,27778.1175,22421.17,24719.24,0,4,12,4,0,Winter,4.7,11.8,0.0,40,0.0
2020-12-18 01:00:00,36.7,50656.895,4526.0925,10530.6975,6437.4,3868.645,413.52,0.0875,29.76,2231.645,2231.035,1391.215,16.4925,0.0,7959.1325,425.4475,164.20999999999998,0.94,703.0450000000001,6081.5675,14869.2625,26885.57,21250.2625,23771.325,1,4,12,4,0,Winter,4.7,11.0,0.0,36,0.0
2020-12-18 02:00:00,36.58,49881.75,4513.5575,10894.8225,6409.0525,3855.85,413.52,0.065,29.8375,2241.8075,2340.76,1382.295,12.02,0.0,7964.25,421.61,164.0675,0.935,701.2925,6194.44,13980.1575,26083.405,21573.245,23798.345,2,4,12,4,0,Winter,5.6,12.3,0.0,45,0.0
2020-12-18 03:00:00,35.77,50094.85,4528.8475,10975.9975,6325.8875,4014.9825,413.525,0.0166666666666666,29.950000000000003,2337.655,2620.3,1383.04,9.575,0.0,7962.4975,422.7675,165.9025,0.9325,695.25,6161.9825,13609.42,25693.7975,21730.3925,24401.0525,3,4,12,4,0,Winter,5.5,12.0,0.0,22,0.0
2020-12-18 04:00:00,35.12,51282.21,4540.365,11586.65,6449.55,4038.9275,414.1475,0.0625,29.775,2241.6025,2140.8125,1371.56,14.62,0.0,7967.175,434.0725,170.51749999999998,0.9275,695.27,5948.255,13342.8675,25218.595,22489.275,26063.615,4,4,12,4,0,Winter,4.7,11.2,0.0,20,0.0
2020-12-18 05:00:00,35.83,53983.7425,4587.455,12797.9325,7088.545,4137.9275,414.0225,0.0975,29.245,1764.8025,1314.875,1366.2075,24.0325,0.0,7965.059999999999,459.67,182.95,0.955,704.2325,6021.25,13016.7175,25016.6175,24438.4275,28967.125,5,4,12,4,0,Winter,4.4,10.7,0.0,55,0.0
2020-12-18 06:00:00,40.07,60273.055,4670.1275000000005,13853.7725,8704.4975,4526.0125,413.52,0.055,28.535,172.685,1102.325,1356.29,60.6875,0.0,7964.4725,465.905,186.5075,0.8775,697.1875,6101.17,13560.5075,25749.660000000003,27497.8025,34523.395,6,4,12,4,0,Winter,4.3,10.2,0.0,82,0.0
2020-12-18 07:00:00,50.75,65801.5125,4832.58,14532.1075,10037.755,5546.58,415.705,0.07,28.165,598.7075,2224.2775,1348.1225,147.16750000000002,0.0,7904.6575,464.495,189.16,2.3225,699.0725,6080.51,14328.3675,26739.07,30532.1475,39062.4425,7,4,12,4,0,Winter,3.7,9.4,0.0,67,0.0
2020-12-18 08:00:00,57.24,67875.51,4819.96,14608.4925,10887.7775,6237.7125,416.155,0.055,27.8475,1072.625,2190.3075,1337.9825,159.08499999999998,0.0,7854.4625,465.2025,188.47,428.4675,705.4475,5258.5675,15071.255,27075.3175,32150.1375,40800.1925,8,4,12,4,0,Winter,3.4,9.4,0.0,23,0.0
2020-12-18 09:00:00,51.63,67990.0075,4765.12,14576.29,11355.985,6025.185,414.15,0.065,27.195,660.1925,1542.4175,1333.07,134.16750000000002,0.0,7824.9425,467.44,186.545,2936.4300000000003,699.7975,4490.72,14733.0825,28392.59,32371.610000000004,39597.41750000001,9,4,12,4,0,Winter,3.1,9.5,0.0,6,0.0
2020-12-18 10:00:00,48.55,68366.16,4692.2125,14450.0075,11381.195,5920.6275,410.0175,0.1025,26.7625,204.475,1238.5700000000002,1325.3675,44.065000000000005,0.64,7672.7325,467.725,187.08,6215.3025,701.3525,4529.135,13623.135,30429.2175,32161.8475,37936.942500000005,10,4,12,4,0,Winter,3.1,10.5,13.0,2,0.0
2020-12-18 11:00:00,46.68,68287.8275,4708.672500000001,14471.055,10352.5075,5294.175,408.97,0.0725,26.655,171.6725,590.275,1320.13,11.7025,0.65,7628.0775,467.1075,187.1025,9281.4975,700.8875,5073.2675,12295.68,32690.95,30526.7075,35596.8775,11,4,12,4,0,Winter,4.1,12.9,85.0,25,0.0
2020-12-18 12:00:00,40.75,67528.1125,4700.465,14422.2575,10014.6225,4194.92,408.51,0.0375,26.745,282.8875,711.675,1317.6775,19.71,0.6675,7606.7275,467.6425,187.9025,10279.625,703.5675,5860.4375,11000.52,33178.435,29040.31,34349.677500000005,12,4,12,4,0,Winter,5.4,13.2,153.0,43,0.0
2020-12-18 13:00:00,39.63,65657.91500000001,4686.56,14580.6975,9951.73,3998.235,408.515,0.025,26.58,376.7075,526.9125,1325.26,20.265,0.655,7759.8675,463.3825,187.3825,8849.535,703.07,6242.785,9633.8425,30758.2475,28939.1775,34899.66750000001,13,4,12,4,0,Winter,6.4,14.1,184.0,89,0.0
2020-12-18 14:00:00,46.55,63781.2125,4697.1675,14576.28,10818.0525,3934.5625,408.35,0.0266666666666666,26.63,589.2775,241.235,1323.125,137.49,0.67,7841.0175,452.2525,187.6325,5460.695,695.0525,6192.2825,9212.01,27022.77,29737.245,36758.442500000005,14,4,12,4,0,Winter,7.3,10.5,187.0,99,0.0
2020-12-18 15:00:00,48.29,63822.155,4723.8375,14473.4675,10973.175,4106.24,408.51,0.105,27.045,733.095,1586.52,1321.35,88.035,0.0,7839.655,452.025,187.46,1660.0025,692.9275,6221.3775000000005,10678.2125,24692.814999999995,29961.3925,39129.34,15,4,12,4,0,Winter,7.6,11.7,155.0,85,0.0
2020-12-18 16:00:00,49.04,66542.425,4791.4925,14427.5825,11013.085,3856.01,408.8875,0.11,27.6125,775.8675000000001,2882.95,1314.7875,59.1925,0.0,7854.8175,457.95,189.825,61.307500000000005,700.0975,6478.9725,14112.5775,26818.33,29705.565,39724.095,16,4,12,4,0,Winter,6.6,8.5,89.0,86,0.0
2020-12-18 17:00:00,50.98,70219.3425,4856.1725,14555.78,11407.7775,3393.85,408.51,0.105,28.0,1850.4425,2998.92,1311.035,80.215,0.0,7928.28,466.605,193.295,0.965,702.115,6630.3175,17274.2375,30152.9425,29765.9175,40066.4,17,4,12,4,0,Winter,5.1,9.4,17.0,90,0.0
2020-12-18 18:00:00,42.4,69681.9225,4866.575,14402.5525,11304.265,3161.085,408.8875,0.075,28.005000000000003,187.9975,3246.55,1306.0125,85.03,0.0,7888.4575,467.065,193.345,0.8975,728.5925,6453.9575,18844.4325,31556.905,29276.79,38125.0175,18,4,12,4,0,Winter,4.9,11.2,0.0,32,0.0
2020-12-18 19:00:00,42.17,67312.765,4835.27,14098.36,10437.7325,2942.0225,408.51,0.045,28.215,224.4425,1893.625,1302.645,89.52250000000001,0.0,7884.095,467.595,192.9275,0.905,741.7225,6233.004999999999,19271.7175,31733.064999999995,27886.625,35579.700000000004,19,4,12,4,0,Winter,4.6,12.6,0.0,29,0.0
2020-12-18 20:00:00,41.54,62802.59,4736.925,12952.105,8960.1375,2945.9525000000003,408.5175,0.0466666666666666,28.5675,802.895,225.3525,1295.2875,102.3225,0.0,7788.4075,468.3475,196.5125,0.885,733.725,6102.275,18612.795,30850.48999999999,25266.7125,31952.10000000001,20,4,12,4,0,Winter,4.3,12.2,0.0,1,0.0
2020-12-18 21:00:00,38.29,59261.9575,4693.65,11420.68,7939.225,2910.3425,408.51,0.09,28.9125,845.3775,168.425,1287.065,116.855,0.0,7612.844999999999,464.7325,196.8375,0.9425,746.575,6085.925,18145.5375,30329.975,22678.7575,28931.9825,21,4,12,4,0,Winter,4.1,11.9,0.0,54,0.0
2020-12-18 22:00:00,35.23,56371.6625,4639.365,10145.8525,7233.165,2936.365,408.51,0.1025,29.6725,766.79,163.3725,1274.2325,135.6625,0.0,7658.7875,466.4675,198.1825,0.925,745.8100000000001,5379.96,17487.98,28918.124999999996,20723.8925,27453.53750000001,22,4,12,4,0,Winter,3.8,12.6,0.0,59,0.0
2020-12-18 23:00:00,30.46,52577.625,4452.6075,8689.2725,6870.96,2941.3775,408.51,0.0775,30.225,834.3225,135.195,1251.0375,314.6775,0.0,7789.035,461.4325,196.36,0.9425,749.0725,5548.9575,17432.4725,29000.695,18910.12,23576.93,23,4,12,4,0,Winter,3.2,12.2,0.0,0,0.0
2020-12-19 00:00:00,34.62,49359.2225,4218.3525,8126.4975,6088.4725,3127.0025,408.51,0.055,30.405,1682.8,249.42,1226.175,69.6825,0.0,7815.3725,463.6225,194.0425,0.85,750.075,5535.3475,17172.195,28222.6025,17750.4825,21136.620000000006,0,5,12,4,1,Winter,2.4,11.6,0.0,0,0.0
2020-12-19 01:00:00,34.06,47407.0575,4253.0675,7702.235000000001,6245.0425,3165.59,408.5175,0.03,30.465,1914.1125,359.92499999999995,1222.725,33.18,0.0,7819.165,459.935,192.2175,0.855,742.1025,5500.33,17015.440000000002,28025.5975,17521.385000000002,19381.460000000003,1,5,12,4,1,Winter,1.9,11.2,0.0,0,0.0
2020-12-19 02:00:00,32.32,46708.8975,4361.795,7012.41,6077.775,3227.1925,408.805,0.05,30.4275,2003.035,668.815,1231.4175,27.8875,0.0,7820.11,451.6975,195.795,0.91,752.54,5420.4475,17071.3925,28113.85,16726.1825,18595.0475,2,5,12,4,1,Winter,1.9,12.1,0.0,0,0.0
2020-12-19 03:00:00,28.2,46597.715,4481.6675,6592.3825,6189.3725,3338.72,408.51,0.095,30.3475,1877.79,1557.84,1243.0775,21.317500000000003,0.0,7825.12,450.95,195.2025,0.9875,745.5,5349.6925,17169.372499999998,28266.115,16528.985,18331.6,3,5,12,4,1,Winter,1.4,11.4,0.0,0,0.0
2020-12-19 04:00:00,24.8,47072.1425,4534.655,6672.6425,6009.5725,3334.62,408.93,0.1025,30.0675,1942.2675,2947.985,1233.96,40.197500000000005,0.0,7828.1325,457.8625,198.12,1.025,736.66,5197.6,17136.965,28144.4025,16425.765,18927.74,4,5,12,4,1,Winter,1.4,12.1,0.0,0,0.0
2020-12-19 05:00:00,26.27,47184.66,4573.32,6714.545,6378.7175,3311.415,408.47,0.045,29.8625,2247.74,2848.7425,1228.1775,34.945,0.0,7818.4575,466.7325,201.9575,0.9825,755.4225,5007.9425,17613.739999999998,28459.1075,16813.1475,18725.552500000005,5,5,12,4,1,Winter,1.4,11.4,0.0,0,0.0
2020-12-19 06:00:00,22.97,48228.26,4611.8375,6917.1900000000005,6587.547500000001,3128.0075,406.01,0.0225,29.39,1947.1225,2457.15,1221.61,63.9825,0.0,7815.0225,466.47,198.4525,0.9175,752.65,4954.685,18737.4225,29590.455,17038.755,18637.805,6,5,12,4,1,Winter,1.4,11.9,0.0,1,0.0
2020-12-19 07:00:00,26.06,51041.265,4678.344999999999,7289.172500000001,7156.025,2913.41,406.0125,0.0366666666666666,29.1275,127.3825,1785.805,1221.24,66.7825,0.0,7761.425,466.415,197.5125,2.6225,753.7249999999999,5046.83,19309.25,30325.07,17764.62,20716.195,7,5,12,4,1,Winter,1.5,12.0,0.0,3,0.0
2020-12-19 08:00:00,30.17,54113.495,4766.719999999999,7746.7875,7474.3675,2970.28,406.01,0.0775,28.6725,379.49750000000006,364.4225,1225.2425,25.22,0.0,7813.115,470.035,196.28,368.8775,751.745,5131.922500000001,19883.775,31401.7575,18597.445,22711.737500000003,8,5,12,4,1,Winter,1.5,11.8,0.0,2,0.0
2020-12-19 09:00:00,34.31,56817.945,4795.77,8382.735,7493.9,3121.7875,406.01,0.0875,28.3225,605.375,450.145,1220.7525,64.2875,0.0,7816.785,470.56,197.43,2873.8875,753.4775,5250.4,19171.845,33376.9425,19404.4325,23441.0025,9,5,12,4,1,Winter,1.5,12.0,0.0,6,0.0
2020-12-19 10:00:00,31.11,58068.5625,4779.095,7710.547500000001,7479.1825,3238.2825,406.01,0.0575,28.12,692.775,1031.6525,1213.12,59.585,0.0,7817.63,470.0725,198.1825,6190.08,752.985,5305.72,17483.677499999998,35031.2775,18834.0225,23037.285000000003,10,5,12,4,1,Winter,1.9,13.0,13.0,5,0.0
2020-12-19 11:00:00,33.32,59083.2,4746.975,8062.33,7374.37,3319.9225,406.0125,0.04,27.965,780.615,982.165,1210.11,71.83500000000001,0.0,7820.7575,467.0375,197.78,8722.6225,758.3375,5327.4925,16384.355,36463.39,19162.635,22619.81,11,5,12,4,1,Winter,3.2,14.7,82.0,4,0.0
2020-12-19 12:00:00,34.14,58507.9,4666.5125,8388.13,7390.672500000001,3481.23,406.26,0.0425,27.945,1303.5425,553.1775,1213.9475,139.95,0.0,7821.42,467.765,198.55,9389.5625,748.83,5448.08,15853.9025,36711.955,19666.2925,21795.945000000007,12,5,12,4,1,Winter,4.4,14.9,150.0,7,0.0
2020-12-19 13:00:00,31.24,56991.3225,4652.7725,8080.1775,7347.825,3693.3875,406.5525,0.0875,27.82,818.0550000000001,210.4225,1210.4175,272.4725,0.0,7815.24,456.8275,194.21,7562.475,747.495,5457.215,15601.085,34756.4375,19527.9425,22234.885,13,5,12,4,1,Winter,5.6,14.7,188.0,20,0.0
2020-12-19 14:00:00,30.77,56085.1375,4646.185,8071.73,7389.8375,3947.5675,406.0925,0.105,28.02,868.35,277.4475,1208.3425,583.2625,0.0,7804.0275,454.025,193.7025,4153.305,752.96,5535.8275,16176.5875,32303.51,19815.2275,23781.627499999995,14,5,12,4,1,Winter,5.7,13.7,181.0,22,0.0
2020-12-19 15:00:00,34.18,56748.325,4677.725,8342.5275,7435.675,4135.7025,406.01,0.1,28.3325,347.725,263.2875,1198.42,269.915,0.0,7787.3125,454.1625,193.0125,1023.0675,757.6275,5923.82,18532.005,31624.9525,20319.915,25123.3725,15,5,12,4,1,Winter,5.9,14.3,141.0,24,0.0
2020-12-19 16:00:00,38.67,60072.2,4769.5125,8619.5525,7696.4575,4150.5925,406.01,0.09,28.445,510.7475,823.6,1190.47,189.235,0.0,7695.33,461.4375,196.7025,18.815,741.0425,6015.19,21137.46,33320.682499999995,20872.6125,26751.5175,16,5,12,4,1,Winter,5.3,13.9,84.0,16,0.0
2020-12-19 17:00:00,39.25,63233.125,4843.83,8501.03,7777.795,4040.14,406.01,0.0825,28.4325,1127.355,2369.09,1184.5625,308.77,0.0,7584.85,464.87,198.255,1.02,765.1325,6430.0925,22265.17,35033.445,20724.975,28199.68,17,5,12,4,1,Winter,4.4,13.6,17.0,9,0.0
2020-12-19 18:00:00,44.43,63284.395,4870.9,8350.235,7511.110000000001,4063.7325,406.01,0.065,28.48,2627.9675,3050.03,1177.9025,656.645,0.0,7545.155,460.07,198.69,0.9625,752.16,6084.92,22048.4625,34839.7925,20331.0875,28444.602499999997,18,5,12,4,1,Winter,4.2,14.0,0.0,4,0.0
2020-12-19 19:00:00,39.28,60915.125,4841.1475,8338.8675,7224.82,3675.3575,406.01,0.075,28.53,1047.1425,2230.235,1178.98,618.9875,0.0,7512.9575,459.95,196.51,0.955,753.415,6132.2925,21350.315,34122.6775,19645.055,26792.4475,19,5,12,4,1,Winter,3.8,13.3,0.0,3,0.0
2020-12-19 20:00:00,31.35,56616.8975,4742.945,7210.6725,6940.83,3824.8425,406.0175,0.0533333333333333,28.685,647.1975,172.13,1187.385,204.5775,0.0,7561.505,459.9925,195.545,0.9725,743.2575,6123.6875,19992.42,32251.9875,18382.362500000003,24364.910000000003,20,5,12,4,1,Winter,3.3,13.2,0.0,0,0.0
2020-12-19 21:00:00,30.76,53842.81,4699.715,7500.615,6878.4625,3418.765,406.0175,0.02,29.0,805.7725,93.9,1192.0225,125.6675,0.0,7681.9425,460.9075,195.09,0.965,745.9825,6085.165,18441.095,30544.63,18203.86,23298.18,21,5,12,4,1,Winter,2.9,13.5,0.0,0,0.0
2020-12-19 22:00:00,34.14,52454.4725,4607.9575,8930.8525,6623.155,3042.7525,406.01,0.0675,29.705,1017.5875,241.6775,1180.7675,319.275,0.0,7751.3325,459.5775,193.345,0.935,752.5799999999999,6051.27,16908.9375,29069.142500000005,19002.77,23385.33,22,5,12,4,1,Winter,2.8,14.2,0.0,22,0.0
2020-12-19 23:00:00,34.01,49367.485,4563.2575,9580.94,6130.96,2703.4025,406.01,0.1075,30.165,1263.6125,312.13,1177.9925,148.9225,0.0,7818.1625,450.855,189.665,0.9575,758.1975,5940.1725,15831.5625,27662.865,18821.3125,21704.62,23,5,12,4,1,Winter,2.6,13.5,0.0,29,0.0
2020-12-20 00:00:00,30.58,45808.55,4502.3075,8629.89,5780.705,2331.355,406.01,0.1275,30.4175,1207.725,786.45,1161.4375,87.69,0.0,7848.36,449.74,190.45,0.8474999999999999,695.4525,5901.005,14800.38,26453.6675,17147.959999999995,19354.882500000007,0,6,12,4,1,Winter,2.4,12.2,0.0,42,0.0
2020-12-20 01:00:00,31.73,43872.78,4473.66,9066.6525,5956.45,2487.8275,406.01,0.095,30.25,1781.9275,1035.63,1153.9475,25.215000000000003,0.0,7836.7875,444.15,185.22,0.8725,691.8475,5871.895,14054.7175,25580.3075,17916.94,18292.4725,1,6,12,4,1,Winter,2.4,12.2,0.0,73,0.0
2020-12-20 02:00:00,34.08,43006.845,4488.5075,9293.5075,5867.275,2462.495,406.01,0.0725,30.2575,1772.25,1515.975,1163.425,18.625,0.0,7830.9075,443.975,185.4175,0.935,694.605,5698.360000000001,13692.0925,25061.945,18029.2875,17944.9,2,6,12,4,1,Winter,2.7,13.5,0.0,79,0.0
2020-12-20 03:00:00,29.96,42343.2825,4488.3075,9185.56,5881.26,2211.8725,406.3425,0.045,30.175,1828.5125,2710.6875,1169.6950000000002,21.835,0.0,7857.84,443.945,185.755,0.9025,684.895,5520.9475,13361.7825,24563.47,17685.034999999996,17779.812500000004,3,6,12,4,1,Winter,2.9,14.6,0.0,88,0.0
