date,actual_mwh,prediction_mwh,error_mwh,absolute_error_mwh
2025-12-21,32899.882867,32967.285,-67.4021214033202,1748.701649833007
2025-12-22,63606.192196,62887.402,718.7897301796884,1620.8189005859385
2025-12-23,59439.633348,60316.266,-876.630568015623,2194.351505671875
2025-12-24,15120.780019,15729.853,-609.0725200625002,1128.7481476601558
2025-12-25,11122.120363,11079.068,43.05165267285136,1073.8460079365234
2025-12-26,13912.693288,14236.783,-324.08964046679665,1412.3563104980472
2025-12-27,68516.856831,68590.445,-73.5882373593738,4236.466534703125
2025-12-28,52262.298413000004,50948.734,1313.5659911250016,3183.3112158710956
2025-12-29,68368.470202,68347.44,21.03221371875111,2435.3951773749995
2025-12-30,47476.869911,47580.617,-103.74581165625113,2000.512472124999
