timestamp,country,actual_load_mw,forecast_load_mw,imbalance_mw,imbalance_cost_eur,risk_score,risk_level
2025-12-29 01:00:00+00:00,germany,45852.5282425,45684.61,167.91886749999685,16256.204572816256,0.630668341007395,LOW
2025-12-29 02:00:00+00:00,germany,45645.1114575,47350.227,-1705.1151049999971,161164.9220519422,5.971466443421236,MEDIUM
2025-12-29 03:00:00+00:00,germany,46384.32853,49346.65,-2962.319907500001,284874.0859346566,8.052009208874006,HIGH
2025-12-29 04:00:00+00:00,germany,47621.3429425,52639.25,-5017.9070575000005,523926.5754957791,9.533626342960792,HIGH
2025-12-29 05:00:00+00:00,germany,50162.307945,55587.58,-5425.27018,601024.3155570774,9.6203083577508,HIGH
2025-12-29 06:00:00+00:00,germany,53373.36978,57776.21,-4402.841157499999,530212.696747082,9.440142318961907,HIGH
2025-12-29 07:00:00+00:00,germany,56477.3909125,59222.027,-2744.636431250001,359435.18547962274,7.692374773266359,HIGH
2025-12-29 08:00:00+00:00,germany,58549.4304725,60332.992,-1783.5617150000037,227692.1638794729,6.136284358867029,MEDIUM
2025-12-29 09:00:00+00:00,germany,59257.5199675,60036.543,-779.0230012500033,87477.85610061506,2.963583089158644,LOW
2025-12-29 10:00:00+00:00,germany,59865.471465,59468.184,397.2878712500024,41276.91863729368,1.4994070043253802,LOW
2025-12-29 11:00:00+00:00,germany,59908.0889775,59078.05,830.0381962500032,83672.93416595235,3.164678387051765,LOW
2025-12-29 12:00:00+00:00,germany,59454.167925,58659.7,794.4687062500016,80877.60945636813,3.0199176782475234,LOW
2025-12-29 13:00:00+00:00,germany,59211.4890425,58588.0,623.4890424999976,68906.68406288442,2.3561113436584344,LOW
2025-12-29 14:00:00+00:00,germany,59993.231935,61298.29,-1305.0571274999966,155345.68071841175,4.943491000418585,MEDIUM
2025-12-29 15:00:00+00:00,germany,62247.5891975,64457.848,-2210.2584587500023,276178.9777608037,6.873343100320915,MEDIUM
2025-12-29 16:00:00+00:00,germany,64415.2229475,64426.73,-11.507521250001446,1416.0997421834588,0.0416841077159201,LOW
2025-12-29 17:00:00+00:00,germany,64302.7412375,62130.23,2172.5107687499985,258102.15467903647,6.814043532858936,MEDIUM
2025-12-29 18:00:00+00:00,germany,62429.8209175,59191.37,3238.449823750001,354349.9652960412,8.499372122226873,HIGH
